Fecha,1507,1319,0901,1320,2902,1506,1508
2000-01-01,2.3330643855313578,5.210036277134876,4.663973755500856,0.48725194135492883,2.0358384793106876,2.9845976659315148,0.7299720407449498
2000-02-01,5.2894251254892355,8.594621630053902,7.936575308655787,7.101566398127462,9.417796649628494,6.4372595983821945,6.6556711533522135
2000-03-01,8.92221410403799,16.04023956945718,10.31820804407525,8.924412270744645,8.738829868815829,4.853077456867465,10.683516565466057
2000-04-01,14.396512937215535,24.86110935209331,16.25397889718741,14.998848839276862,16.57510357347738,18.687024493117384,17.18805805585567
2000-05-01,90.52534400813214,74.6047243798312,128.13617962097126,69.96387575685999,100.3880128466516,110.97976527168721,57.960435171053255
2000-06-01,141.07437978961397,106.80751450421262,215.30987073742648,99.55786933595704,145.27485436631576,181.7655752946802,93.07966068257731
2000-07-01,105.84942315120726,108.28201153002621,151.75554470096495,83.71987803954991,89.40675372818504,105.8804728757881,66.51705136492718
2000-08-01,104.37450118945313,126.82237734581345,211.74539775089949,90.89569987496746,129.34061579379204,165.6996472008356,77.12618096597068
2000-09-01,62.19211123827039,58.75999217026675,137.81708460525942,43.742864222217804,69.39245039174348,106.434041215786,66.4645281156256
2000-10-01,37.91573703527567,54.11327478960137,62.21002867907145,42.66465908592626,46.141142374622355,56.912606975283154,30.291128319958563
2000-11-01,11.89542423384395,25.250065682895947,15.773668676923895,15.641155303142522,21.24018484673964,11.310109505076824,13.451805689397581
2000-12-01,5.681777061830497,12.548711439727452,6.3510435616275105,7.239271461167506,8.516281920465369,6.470412183099943,5.93322166155769
2001-01-01,6.888765507631308,6.292030983519642,8.642007286680077,2.7129223357590835,5.235277889331265,8.259723552155247,4.610891024971765
2001-02-01,5.679014142939367,16.236988321517757,10.441336746529368,9.83762562018081,9.599056837918704,6.502421918215205,10.013951168914932
2001-03-01,7.327924565557732,12.637572455651384,10.450825964639966,8.13729943428319,8.245291979817086,11.052856401553598,8.161389647440641
2001-04-01,45.42490753057772,35.152785276341895,45.82447175270873,27.1412514074054,38.455596450037255,45.152983238740795,25.750734868463677
2001-05-01,90.3527444973695,49.03452319394284,93.27016624534046,56.36173154217884,88.45248383937154,86.9144969586267,48.88966142095691
2001-06-01,115.29322107964559,131.34936058377855,207.0886278814694,126.84489397509923,177.62510037098565,151.305506311669,98.94576719066426
2001-07-01,134.69725782449603,142.295959071882,200.8214600633298,116.17327114929448,140.6455499636741,171.74147160334152,113.94617222235159
2001-08-01,110.19719772809451,136.58959801788987,196.3188578694273,87.35573281176961,98.61885844460608,139.50015250053622,78.34092755050044
2001-09-01,117.65900897962626,183.18886315543867,212.1026737686705,111.62738366756949,135.47707021077272,139.11630120627953,78.12619139623258
2001-10-01,34.78438175801385,92.13091873808025,43.87909226737837,59.13159124865784,54.16509652125104,41.918445363947264,39.37571177867144
2001-11-01,10.131684740669446,10.924924792784935,15.720266454652696,8.695025095433436,15.544081646370786,8.890395572243419,4.311946423020592
2001-12-01,8.619263098729649,10.425851409128429,8.856387022248914,8.422277524909996,12.614833899961395,11.323825492453771,6.767581940457317
2002-01-01,7.260556155774904,7.83874765235977,11.44868475839691,4.26403015977841,6.269273437561685,8.779327861867257,4.478000494112588
2002-02-01,4.722955337379819,5.6857062544371155,10.366346547693471,5.696092078278133,7.617330407018282,6.240770974367711,5.605419622661901
2002-03-01,8.143137353061599,10.775117197970802,10.885424145364931,7.6186478657738235,8.42334888079363,6.916950173260299,7.315804640058728
2002-04-01,37.99014045143079,21.230425047645447,35.482742714942944,19.25409997733718,24.407697304333336,35.75259730108565,33.94327571446065
2002-05-01,31.033191114441465,42.26182302725908,31.32163098850408,34.21821758260619,44.64681622131451,34.59867502330739,17.658840561454895
2002-06-01,64.88826030194687,97.9395056531676,139.12729348967684,76.852596598141,106.13791423722067,126.16638697916267,58.53680971144552
2002-07-01,118.99426606421483,177.13479576524205,216.22197665634945,116.05052750621826,122.84326583160697,148.836213561078,103.31493371412807
2002-08-01,99.73305163908911,110.07623184601646,144.23063959280873,87.91178018954128,101.41097458853292,119.16245695397568,83.28090071960072
2002-09-01,140.64422639297896,136.94085975053923,241.52370728269418,124.42548453230054,195.25422159064533,182.25585670769053,153.71825092640918
2002-10-01,69.65764139374971,92.78444719724006,103.17573429688166,76.9915563145252,81.12099101951195,98.68825386475442,65.0953542699758
2002-11-01,22.19216329988324,19.797552400397738,42.65838436008613,17.930838092827948,34.578780952125456,34.703602469098826,19.761041374342533
2002-12-01,3.3050070569475722,4.843761021955358,5.2976738067555775,3.7664711684416954,5.230663092780403,4.49382598334608,3.707131510110423
2003-01-01,3.035289926290689,6.355522311565381,6.703258188219628,3.4646459322078216,3.8215280706700154,3.3151144603047866,2.944159727564874
2003-02-01,0.6085998576221977,1.9000421570415373,3.0052951711416593,1.0804947837476375,3.8208635590239295,3.1825365916031245,0.5327080329163347
2003-03-01,9.471396918052676,7.748550794167858,13.62679143064906,6.83666564361343,8.706403367973364,11.334548158855796,7.359133876473959
2003-04-01,28.87039984591432,35.41675534305719,27.06601001656814,27.803578357692885,36.16788464269912,24.351535142401623,21.834433347881568
2003-05-01,40.177289882919275,40.67194487656586,45.97574536575921,46.544845758238424,66.4370593298535,55.428974894717356,34.6877597585132
2003-06-01,166.382421358909,218.8690787416501,273.29936971706155,164.9912345128202,198.86807528561135,232.83288467102014,135.0264448617658
2003-07-01,108.24265379691636,99.2046452271692,192.6473867436656,79.31306370171919,94.65946370457455,129.11031009461627,95.58396718660076
